osmid,y,x,street_count,highway,geometry
259080159,23.134832,-82.3792284,4,,POINT (-82.3792284 23.134832)
259080160,23.1341579,-82.3791892,4,,POINT (-82.3791892 23.1341579)
259080161,23.1335701,-82.3791924,3,,POINT (-82.37919239999999 23.1335701)
259080162,23.1370818,-82.3803516,3,,POINT (-82.3803516 23.1370818)
259080163,23.1362421,-82.3802835,4,,POINT (-82.3802835 23.1362421)
259080164,23.1356073,-82.3802615,4,,POINT (-82.3802615 23.1356073)
259080165,23.1347656,-82.3802219,4,,POINT (-82.3802219 23.1347656)
259080166,23.1341003,-82.3802184,4,,POINT (-82.3802184 23.1341003)
259080187,23.1352959,-82.3715821,4,,POINT (-82.3715821 23.1352959)
259080188,23.1360201,-82.371651,4,,POINT (-82.371651 23.1360201)
259080189,23.1367149,-82.3717193,4,,POINT (-82.3717193 23.1367149)
259080190,23.1374288,-82.3717631,4,,POINT (-82.3717631 23.1374288)
259080191,23.1380833,-82.3718174,4,,POINT (-82.3718174 23.1380833)
259080192,23.1386215,-82.3718461,4,,POINT (-82.3718461 23.1386215)
259080193,23.138705,-82.3710781,3,,POINT (-82.37107810000001 23.138705)
259080194,23.1381228,-82.3710372,4,,POINT (-82.3710372 23.1381228)
259080195,23.1374572,-82.3709821,4,,POINT (-82.37098210000001 23.1374572)
259080200,23.1367452,-82.3709528,4,,POINT (-82.3709528 23.1367452)
259080201,23.1360552,-82.3709129,4,,POINT (-82.37091289999999 23.1360552)
259080202,23.1353558,-82.3708508,4,,POINT (-82.3708508 23.1353558)
259080203,23.1416216,-82.3689844,3,,POINT (-82.3689844 23.1416216)
259080204,23.1395936,-82.3689902,4,,POINT (-82.3689902 23.1395936)
259080205,23.1389191,-82.3690017,4,,POINT (-82.3690017 23.1389191)
259080206,23.1382447,-82.3690023,4,,POINT (-82.36900230000001 23.1382447)
259080207,23.1375416,-82.3690136,4,,POINT (-82.3690136 23.1375416)
259080208,23.1368434,-82.3690126,4,,POINT (-82.3690126 23.1368434)
259080209,23.1361548,-82.3689837,4,,POINT (-82.3689837 23.1361548)
259080210,23.1354658,-82.3689416,4,,POINT (-82.3689416 23.1354658)
259080211,23.1336082,-82.368731,4,,POINT (-82.368731 23.1336082)
259080212,23.1312733,-82.3684523,4,,POINT (-82.3684523 23.1312733)
259080220,23.130576,-82.368367,3,,POINT (-82.36836700000001 23.130576)
259080221,23.1417513,-82.3681484,3,,POINT (-82.3681484 23.1417513)
259080222,23.1397047,-82.3679059,4,,POINT (-82.3679059 23.1397047)
259080223,23.1390504,-82.3678217,4,,POINT (-82.36782169999999 23.1390504)
259080224,23.1383055,-82.3677197,4,,POINT (-82.36771969999999 23.1383055)
259080225,23.1375848,-82.3676535,4,,POINT (-82.3676535 23.1375848)
259080226,23.1369151,-82.3676274,4,,POINT (-82.3676274 23.1369151)
259080228,23.1355326,-82.3675597,4,,POINT (-82.3675597 23.1355326)
259080229,23.1349171,-82.3675481,5,,POINT (-82.36754809999999 23.1349171)
259080230,23.1335467,-82.3677416,4,,POINT (-82.3677416 23.1335467)
259080232,23.1313193,-82.3679105,4,,POINT (-82.36791049999999 23.1313193)
259080233,23.1306068,-82.3679742,4,,POINT (-82.36797420000001 23.1306068)
259080234,23.1298863,-82.3680902,4,,POINT (-82.3680902 23.1298863)
259080235,23.1291943,-82.3681487,4,,POINT (-82.36814870000001 23.1291943)
259080236,23.1281122,-82.3682857,4,,POINT (-82.3682857 23.1281122)
259080238,23.1418705,-82.3673495,3,,POINT (-82.3673495 23.1418705)
259080239,23.1405335,-82.3672322,4,,POINT (-82.3672322 23.1405335)
259080240,23.1398136,-82.3671421,4,,POINT (-82.3671421 23.1398136)
259080241,23.1391366,-82.3670535,4,,POINT (-82.3670535 23.1391366)
259080242,23.1383439,-82.3669685,4,,POINT (-82.3669685 23.1383439)
259080243,23.1369447,-82.3669018,4,,POINT (-82.36690179999999 23.1369447)
259080244,23.1355661,-82.3668203,4,,POINT (-82.3668203 23.1355661)
259080245,23.1350467,-82.3667873,4,,POINT (-82.3667873 23.1350467)
259080246,23.1346184,-82.36685,4,,POINT (-82.36685 23.1346184)
259080247,23.1334784,-82.3669853,4,,POINT (-82.3669853 23.1334784)
259080248,23.1322071,-82.3670815,4,,POINT (-82.3670815 23.1322071)
259080249,23.1313681,-82.3671593,4,,POINT (-82.3671593 23.1313681)
259080250,23.1306718,-82.3672304,4,,POINT (-82.3672304 23.1306718)
259080251,23.1299422,-82.3672933,4,,POINT (-82.3672933 23.1299422)
259080252,23.1292574,-82.3673532,4,,POINT (-82.3673532 23.1292574)
259080253,23.1289892,-82.3673777,4,,POINT (-82.36737770000001 23.1289892)
259080254,23.128024,-82.3674365,4,,POINT (-82.3674365 23.128024)
259080255,23.1273646,-82.3674625,4,,POINT (-82.3674625 23.1273646)
259080256,23.126495,-82.3675563,4,,POINT (-82.3675563 23.126495)
259080257,23.1419197,-82.366697,3,,POINT (-82.366697 23.1419197)
259080258,23.1405976,-82.3665942,4,,POINT (-82.36659419999999 23.1405976)
259080259,23.1398628,-82.3665213,4,,POINT (-82.3665213 23.1398628)
259080260,23.1392092,-82.3664133,4,,POINT (-82.3664133 23.1392092)
259080261,23.1383655,-82.3663183,4,,POINT (-82.3663183 23.1383655)
259080262,23.1376688,-82.3662491,3,,POINT (-82.3662491 23.1376688)
259080263,23.1419627,-82.3660387,3,,POINT (-82.3660387 23.1419627)
259080265,23.1399438,-82.365809,4,,POINT (-82.365809 23.1399438)
259080266,23.1392747,-82.3657297,4,,POINT (-82.3657297 23.1392747)
259080267,23.1384149,-82.3656206,4,,POINT (-82.3656206 23.1384149)
259080268,23.1377051,-82.365528,4,,POINT (-82.365528 23.1377051)
259080269,23.1370063,-82.3656028,4,,POINT (-82.3656028 23.1370063)
259080270,23.1363634,-82.3656639,4,,POINT (-82.3656639 23.1363634)
259080271,23.1355939,-82.3657696,4,,POINT (-82.36576959999999 23.1355939)
259080272,23.1352371,-82.3658082,4,,POINT (-82.3658082 23.1352371)
259080273,23.1345308,-82.3658884,4,,POINT (-82.3658884 23.1345308)
259080274,23.1334374,-82.3659955,4,,POINT (-82.3659955 23.1334374)
259080275,23.1322381,-82.3661039,4,traffic_signals,POINT (-82.3661039 23.1322381)
259080276,23.1314157,-82.3661769,4,,POINT (-82.3661769 23.1314157)
259080277,23.1307302,-82.3662282,4,,POINT (-82.36622819999999 23.1307302)
259080278,23.1300156,-82.3662757,4,,POINT (-82.3662757 23.1300156)
259080279,23.1293387,-82.3663106,4,,POINT (-82.36631060000001 23.1293387)
259080280,23.1290088,-82.3663499,4,,POINT (-82.3663499 23.1290088)
259080282,23.1286365,-82.3663663,4,,POINT (-82.3663663 23.1286365)
259080284,23.1279417,-82.3663971,4,,POINT (-82.3663971 23.1279417)
259080287,23.1271574,-82.366479,4,,POINT (-82.366479 23.1271574)
259080289,23.1263621,-82.3665381,4,,POINT (-82.3665381 23.1263621)
259080291,23.1255298,-82.3666093,4,,POINT (-82.36660929999999 23.1255298)
259080294,23.1420161,-82.3653922,3,,POINT (-82.3653922 23.1420161)
259080296,23.1407135,-82.3652342,4,,POINT (-82.3652342 23.1407135)
259080298,23.1400298,-82.3651588,4,,POINT (-82.3651588 23.1400298)
259080300,23.1393509,-82.3650765,4,,POINT (-82.3650765 23.1393509)
259080303,23.1384645,-82.3649802,4,,POINT (-82.36498020000001 23.1384645)
259080305,23.1377637,-82.3649261,4,,POINT (-82.36492610000001 23.1377637)
259080307,23.1370294,-82.3649592,4,,POINT (-82.3649592 23.1370294)
259080309,23.1364012,-82.3650202,4,,POINT (-82.3650202 23.1364012)
259080312,23.1356392,-82.3650917,4,,POINT (-82.36509169999999 23.1356392)
259080313,23.1353639,-82.3651155,4,,POINT (-82.3651155 23.1353639)
259080314,23.1344083,-82.3651569,4,,POINT (-82.3651569 23.1344083)
259080315,23.133412,-82.3652672,4,,POINT (-82.36526720000001 23.133412)
259080316,23.1322833,-82.3653533,4,,POINT (-82.3653533 23.1322833)
259080317,23.1314703,-82.365375,4,,POINT (-82.365375 23.1314703)
259080318,23.1307909,-82.3654056,4,,POINT (-82.3654056 23.1307909)
259080319,23.1300875,-82.3654714,4,,POINT (-82.3654714 23.1300875)
259080320,23.1294227,-82.3655318,4,,POINT (-82.3655318 23.1294227)
259080321,23.1290303,-82.3655453,4,,POINT (-82.36554529999999 23.1290303)
259080322,23.1286423,-82.3655518,3,,POINT (-82.36555180000001 23.1286423)
259080323,23.1278751,-82.3655966,3,,POINT (-82.3655966 23.1278751)
259098199,23.142098,-82.3647936,3,,POINT (-82.3647936 23.142098)
259098200,23.1413035,-82.3646339,3,,POINT (-82.3646339 23.1413035)
259098203,23.1407737,-82.3645293,4,,POINT (-82.3645293 23.1407737)
259098206,23.1401142,-82.3643986,4,,POINT (-82.3643986 23.1401142)
259098207,23.1394217,-82.3642851,4,,POINT (-82.3642851 23.1394217)
259098208,23.138514,-82.3642153,4,,POINT (-82.3642153 23.138514)
259098209,23.1378287,-82.3641909,4,,POINT (-82.3641909 23.1378287)
259098210,23.1370568,-82.36425,4,,POINT (-82.36425 23.1370568)
259098211,23.1364472,-82.3642826,4,,POINT (-82.3642826 23.1364472)
259098212,23.13567,-82.3643391,4,,POINT (-82.3643391 23.13567)
259098213,23.1352522,-82.3643569,3,,POINT (-82.3643569 23.1352522)
259098214,23.134138,-82.3644557,3,,POINT (-82.36445569999999 23.134138)
259098215,23.1333992,-82.3645094,4,,POINT (-82.3645094 23.1333992)
259098216,23.1323325,-82.3645719,4,,POINT (-82.3645719 23.1323325)
259098217,23.1315445,-82.3645584,4,,POINT (-82.36455840000001 23.1315445)
259098218,23.1308494,-82.364544,4,,POINT (-82.364544 23.1308494)
259098219,23.1301536,-82.3645559,4,,POINT (-82.3645559 23.1301536)
259098222,23.1293041,-82.3638586,3,,POINT (-82.3638586 23.1293041)
259098223,23.141218,-82.3636089,4,,POINT (-82.3636089 23.141218)
259098224,23.141125,-82.3629073,4,,POINT (-82.3629073 23.141125)
259098225,23.1410473,-82.3620659,4,,POINT (-82.3620659 23.1410473)
259098226,23.140559,-82.3575796,4,,POINT (-82.35757959999999 23.140559)
259098228,23.1408548,-82.3636041,3,,POINT (-82.3636041 23.1408548)
259098229,23.1404469,-82.3679924,4,,POINT (-82.36799240000001 23.1404469)
259098230,23.1403653,-82.3689658,4,,POINT (-82.3689658 23.1403653)
259098236,23.1369877,-82.3824318,3,,POINT (-82.38243180000001 23.1369877)
259098240,23.1358383,-82.3830195,3,,POINT (-82.3830195 23.1358383)
259098246,23.1354621,-82.3826723,2,,POINT (-82.3826723 23.1354621)
259098251,23.136252,-82.3825396,3,,POINT (-82.3825396 23.136252)
259098252,23.1358892,-82.3821769,4,,POINT (-82.3821769 23.1358892)
259098418,23.138024,-82.3878231,4,,POINT (-82.38782310000001 23.138024)
259098420,23.1386927,-82.386948,4,,POINT (-82.386948 23.1386927)
259098645,23.1389151,-82.3784472,4,,POINT (-82.3784472 23.1389151)
259098652,23.139146,-82.3778375,4,,POINT (-82.3778375 23.139146)
259098706,23.1364844,-82.3757167,4,,POINT (-82.3757167 23.1364844)
259098707,23.1357844,-82.3756704,4,,POINT (-82.3756704 23.1357844)
259098708,23.1358341,-82.374677,4,,POINT (-82.37467700000001 23.1358341)
259098709,23.1365367,-82.3747157,4,,POINT (-82.3747157 23.1365367)
259098738,23.1337248,-82.3755666,4,,POINT (-82.3755666 23.1337248)
259098741,23.1419299,-82.361957,4,,POINT (-82.361957 23.1419299)
259098743,23.1440856,-82.3607219,3,,POINT (-82.3607219 23.1440856)
259098744,23.1364643,-82.3599179,3,,POINT (-82.3599179 23.1364643)
259098745,23.1381653,-82.3602442,4,,POINT (-82.3602442 23.1381653)
259098746,23.1390703,-82.3601426,4,,POINT (-82.3601426 23.1390703)
259098747,23.139777,-82.3600361,4,,POINT (-82.3600361 23.139777)
259098749,23.1440334,-82.3574317,3,,POINT (-82.35743170000001 23.1440334)
259098750,23.1406111,-82.3578898,3,,POINT (-82.3578898 23.1406111)
259098767,23.1398398,-82.360658,4,,POINT (-82.360658 23.1398398)
259098769,23.1391557,-82.3607949,4,,POINT (-82.3607949 23.1391557)
259098784,23.1435851,-82.3614528,3,,POINT (-82.3614528 23.1435851)
259098787,23.1403239,-82.3611563,4,,POINT (-82.3611563 23.1403239)
259098789,23.1398975,-82.3611295,4,,POINT (-82.3611295 23.1398975)
259098791,23.1392137,-82.3611436,3,,POINT (-82.36114360000001 23.1392137)
259098792,23.1409693,-82.3613556,3,,POINT (-82.3613556 23.1409693)
259098794,23.1403234,-82.3614442,4,,POINT (-82.36144419999999 23.1403234)
259098796,23.1399391,-82.3614686,4,,POINT (-82.36146859999999 23.1399391)
259098798,23.1392657,-82.3615742,4,,POINT (-82.36157420000001 23.1392657)
259098801,23.1360445,-82.3614101,4,,POINT (-82.3614101 23.1360445)
259098802,23.1350492,-82.3612353,4,,POINT (-82.3612353 23.1350492)
259098805,23.1336745,-82.3610085,3,,POINT (-82.3610085 23.1336745)
259098807,23.1336805,-82.3608276,3,,POINT (-82.36082759999999 23.1336805)
259098809,23.1430972,-82.3622625,3,,POINT (-82.3622625 23.1430972)
259098810,23.1400267,-82.3622151,4,,POINT (-82.3622151 23.1400267)
259098811,23.1393735,-82.3623117,4,,POINT (-82.36231170000001 23.1393735)
259098812,23.1379685,-82.3624798,4,,POINT (-82.3624798 23.1379685)
259098813,23.1359062,-82.362185,4,,POINT (-82.362185 23.1359062)
259098814,23.1349285,-82.3620498,4,,POINT (-82.36204979999999 23.1349285)
259098815,23.1301892,-82.3609389,4,,POINT (-82.36093889999999 23.1301892)
259098816,23.127217,-82.3592979,4,,POINT (-82.3592979 23.127217)
259098817,23.1246668,-82.3578313,3,,POINT (-82.3578313 23.1246668)
259098818,23.1426373,-82.3631393,3,,POINT (-82.3631393 23.1426373)
259098819,23.1401345,-82.3630352,4,,POINT (-82.3630352 23.1401345)
259098820,23.1394792,-82.3631222,3,,POINT (-82.36312220000001 23.1394792)
259098821,23.1403275,-82.3621694,3,,POINT (-82.3621694 23.1403275)
259098822,23.1403274,-82.360591,3,,POINT (-82.360591 23.1403274)
259098823,23.1351618,-82.3604546,3,,POINT (-82.3604546 23.1351618)
259105726,23.1367687,-82.3580559,5,,POINT (-82.3580559 23.1367687)
259105728,23.1368579,-82.3574198,4,,POINT (-82.3574198 23.1368579)
259105729,23.1356161,-82.3572067,4,,POINT (-82.35720670000001 23.1356161)
259105731,23.135526,-82.357828,4,,POINT (-82.357828 23.135526)
259106200,23.1450819,-82.3583997,5,traffic_signals,POINT (-82.35839970000001 23.1450819)
259106207,23.1445038,-82.3582304,3,crossing,POINT (-82.3582304 23.1445038)
259106212,23.1445338,-82.358493,3,crossing,POINT (-82.358493 23.1445338)
259235942,23.1331717,-82.3772529,4,,POINT (-82.3772529 23.1331717)
259235946,23.1332379,-82.3763909,4,,POINT (-82.3763909 23.1332379)
259235947,23.1333055,-82.3755482,4,,POINT (-82.3755482 23.1333055)
259235949,23.1335576,-82.3733734,4,,POINT (-82.37337340000001 23.1335576)
259235952,23.1336484,-82.3724594,4,,POINT (-82.3724594 23.1336484)
259235956,23.1337212,-82.3714176,4,,POINT (-82.3714176 23.1337212)
259235959,23.1336923,-82.3704725,4,,POINT (-82.37047250000001 23.1336923)
259235962,23.1336626,-82.36985,4,,POINT (-82.36985 23.1336626)
259235965,23.1333937,-82.3637228,4,,POINT (-82.36372280000001 23.1333937)
259235968,23.1333913,-82.3629836,3,,POINT (-82.36298360000001 23.1333913)
259235970,23.1322865,-82.3785519,1,,POINT (-82.37855190000001 23.1322865)
259235976,23.1324186,-82.3772198,4,,POINT (-82.37721980000001 23.1324186)
259235978,23.132796,-82.3732497,4,,POINT (-82.3732497 23.132796)
259235980,23.1328895,-82.3722843,4,,POINT (-82.3722843 23.1328895)
259235988,23.1329815,-82.3713267,4,,POINT (-82.3713267 23.1329815)
259235998,23.133072,-82.3703826,4,,POINT (-82.3703826 23.133072)
259236007,23.1331268,-82.3697858,4,,POINT (-82.3697858 23.1331268)
259236014,23.1316496,-82.3780582,1,,POINT (-82.3780582 23.1316496)
259236018,23.1317502,-82.3771665,4,,POINT (-82.3771665 23.1317502)
259236021,23.1318227,-82.3763046,3,,POINT (-82.3763046 23.1318227)
259236024,23.1319076,-82.3754824,3,,POINT (-82.3754824 23.1319076)
259236026,23.1320165,-82.3743015,3,,POINT (-82.3743015 23.1320165)
259236028,23.13223,-82.3721725,4,,POINT (-82.3721725 23.13223)
259236030,23.1323212,-82.3712365,4,,POINT (-82.37123649999999 23.1323212)
259236032,23.1324138,-82.3702872,4,,POINT (-82.37028720000001 23.1324138)
259236036,23.1324692,-82.3697171,4,,POINT (-82.3697171 23.1324692)
259236038,23.1325049,-82.3693508,3,,POINT (-82.36935080000001 23.1325049)
259236040,23.1331646,-82.3694252,3,,POINT (-82.36942519999999 23.1331646)
259236051,23.1338422,-82.3637277,4,,POINT (-82.3637277 23.1338422)
259236053,23.1364726,-82.363783,3,,POINT (-82.363783 23.1364726)
259236056,23.1357005,-82.3636976,4,,POINT (-82.36369759999999 23.1357005)
259236057,23.1323854,-82.3637538,4,,POINT (-82.3637538 23.1323854)
259236058,23.131602,-82.3636976,4,,POINT (-82.36369759999999 23.131602)
259236059,23.1309338,-82.3636469,4,,POINT (-82.36364690000001 23.1309338)
259236060,23.1302094,-82.3635864,4,,POINT (-82.3635864 23.1302094)
259236062,23.1275508,-82.3833242,3,,POINT (-82.3833242 23.1275508)
259236071,23.1308219,-82.3792161,3,,POINT (-82.37921609999999 23.1308219)
259236072,23.1296231,-82.379092,4,,POINT (-82.379092 23.1296231)
259236073,23.1282927,-82.3797919,3,,POINT (-82.3797919 23.1282927)
259236074,23.1255086,-82.381294,3,,POINT (-82.381294 23.1255086)
259236082,23.1292031,-82.3781898,3,,POINT (-82.3781898 23.1292031)
259236087,23.12924,-82.3829419,3,,POINT (-82.38294190000001 23.12924)
259236090,23.1291376,-82.378051,3,,POINT (-82.378051 23.1291376)
259236100,23.129315,-82.3821062,4,,POINT (-82.3821062 23.129315)
259236102,23.1283049,-82.3819861,4,,POINT (-82.38198610000001 23.1283049)
259236103,23.12561,-82.3815876,3,,POINT (-82.3815876 23.12561)
259236105,23.1284164,-82.3808406,4,,POINT (-82.3808406 23.1284164)
259236106,23.1285263,-82.3798198,4,,POINT (-82.37981980000001 23.1285263)
259236107,23.1284811,-82.3796777,4,,POINT (-82.3796777 23.1284811)
259236109,23.1280159,-82.378692,4,,POINT (-82.378692 23.1280159)
259236110,23.1280693,-82.378029,1,,POINT (-82.378029 23.1280693)
259236112,23.1272989,-82.3818268,3,,POINT (-82.3818268 23.1272989)
259236113,23.1274745,-82.380272,4,,POINT (-82.38027200000001 23.1274745)
259236115,23.127013,-82.3791873,4,,POINT (-82.3791873 23.127013)
259236118,23.1306202,-82.3809185,3,,POINT (-82.38091850000001 23.1306202)
259236120,23.1294395,-82.3809527,4,,POINT (-82.38095269999999 23.1294395)
259236121,23.1274178,-82.3807306,3,,POINT (-82.38073060000001 23.1274178)
259236123,23.1309525,-82.3801295,3,,POINT (-82.3801295 23.1309525)
259236124,23.1307259,-82.3801026,4,,POINT (-82.3801026 23.1307259)
259236126,23.1295455,-82.3799792,4,,POINT (-82.37997919999999 23.1295455)
259236149,23.1326871,-82.3743313,3,,POINT (-82.37433129999999 23.1326871)
259236150,23.1315863,-82.3742746,4,,POINT (-82.37427460000001 23.1315863)
259236151,23.1300984,-82.3775345,3,,POINT (-82.3775345 23.1300984)
259236153,23.1301952,-82.3767259,4,,POINT (-82.3767259 23.1301952)
259236154,23.1302581,-82.3762381,4,,POINT (-82.37623809999999 23.1302581)
259236156,23.1307893,-82.371911,4,,POINT (-82.371911 23.1307893)
259236158,23.1316744,-82.3627337,4,,POINT (-82.36273370000001 23.1316744)
259236160,23.1317592,-82.36163,4,,POINT (-82.36163000000001 23.1317592)
259236161,23.1294731,-82.3781945,3,,POINT (-82.37819450000001 23.1294731)
259236162,23.1294114,-82.3778918,4,,POINT (-82.3778918 23.1294114)
259236164,23.1295772,-82.3764954,4,,POINT (-82.3764954 23.1295772)
259236165,23.1299623,-82.373079,4,,POINT (-82.373079 23.1299623)
259236166,23.129992,-82.3723815,4,,POINT (-82.3723815 23.129992)
259236171,23.1310139,-82.3626877,4,,POINT (-82.3626877 23.1310139)
259236172,23.1287712,-82.3782581,3,,POINT (-82.3782581 23.1287712)
259236173,23.1288822,-82.3767911,3,,POINT (-82.37679110000001 23.1288822)
259236175,23.1289364,-82.3762484,4,,POINT (-82.37624839999999 23.1289364)
259236176,23.1295671,-82.3705975,3,,POINT (-82.3705975 23.1295671)
259236177,23.129699,-82.3706261,3,,POINT (-82.3706261 23.129699)
259236180,23.1303152,-82.3626131,3,,POINT (-82.3626131 23.1303152)
259236182,23.1282739,-82.3759823,3,,POINT (-82.3759823 23.1282739)
259236183,23.1288233,-82.3715269,3,,POINT (-82.37152690000001 23.1288233)
259236184,23.128936,-82.3715469,3,,POINT (-82.3715469 23.128936)
259236206,23.1291304,-82.3693165,4,,POINT (-82.3693165 23.1291304)
259236212,23.1289777,-82.3649032,3,,POINT (-82.3649032 23.1289777)
259236213,23.1274467,-82.3756591,4,,POINT (-82.37565909999999 23.1274467)
